sample_id,dataset,model_name,checkpoint_path,fusion_mode,fls_status,perturbation_type,seed,index,true_label,pred_label,true_sg,pred_sg,true_crystal_system,pred_crystal_system,symmetry_level,correct,top1_label,top1_prob,top2_label,top2_prob,top3_label,top3_prob,top3_hit,predictive_entropy,normalized_predictive_entropy,max_probability,probability_sum,gate_weight,gate_mean,gate_median,gate_std,gate_min,gate_max,peak_descriptor_perturbed,perturbation_notes,gate_return_method
opxrd_0,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,0,224,13,225,14,cubic,monoclinic,High symmetry,False,13,0.374085009098053,216,0.2987794876098633,68,0.045601584017276764,False,2.597168812080015,0.4775893591361185,0.374085009098053,1.0,0.30753546953201294,0.30753546953201294,0.30753546953201294,0.0,0.30753546953201294,0.30753546953201294,False,clean input; no perturbation applied,forward_return_gate
opxrd_1039,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,peak_elimination,4,1039,224,61,225,62,cubic,orthorhombic,High symmetry,False,61,0.14513178169727325,138,0.08968532830476761,120,0.02005465142428875,False,4.691258234540796,0.8626682267842322,0.14513178169727325,0.9999998807907104,0.31314852833747864,0.31314852833747864,0.31314852833747864,0.0,0.31314852833747864,0.31314852833747864,True,"attenuated 2/5 top peaks with factors in [0.05, 0.2]; peak descriptors recomputed",forward_return_gate
opxrd_1054,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,peak_elimination,4,1054,224,224,225,225,cubic,cubic,High symmetry,True,224,0.849300742149353,45,0.0015687844716012478,147,0.0007965262047946453,True,1.2404257146042617,0.2280999676795594,0.849300742149353,1.000000238418579,0.1416478157043457,0.1416478157043457,0.1416478157043457,0.0,0.1416478157043457,0.1416478157043457,True,"attenuated 2/5 top peaks with factors in [0.05, 0.2]; peak descriptors recomputed",forward_return_gate
opxrd_1058,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,peak_elimination,4,1058,224,224,225,225,cubic,cubic,High symmetry,True,224,0.845654308795929,162,0.0008021274115890265,128,0.000798884779214859,True,1.2665799515994438,0.23290942990131597,0.845654308795929,0.9999998807907104,0.13169138133525848,0.13169138133525848,0.13169138133525848,0.0,0.13169138133525848,0.13169138133525848,True,"attenuated 2/7 top peaks with factors in [0.05, 0.2]; peak descriptors recomputed",forward_return_gate
opxrd_1061,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,peak_elimination,4,1061,224,224,225,225,cubic,cubic,High symmetry,True,224,0.8504876494407654,45,0.001699330983683467,147,0.0008271853439509869,True,1.2317199669273373,0.22649908119328854,0.8504876494407654,1.0,0.1403357982635498,0.1403357982635498,0.1403357982635498,0.0,0.1403357982635498,0.1403357982635498,True,"attenuated 1/3 top peaks with factors in [0.05, 0.2]; peak descriptors recomputed",forward_return_gate
opxrd_1067,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,peak_elimination,4,1067,224,224,225,225,cubic,cubic,High symmetry,True,224,0.8480398058891296,45,0.00142091594170779,147,0.000826778938062489,True,1.2494448863174341,0.22975848922748407,0.8480398058891296,0.9999998807907104,0.13925457000732422,0.13925457000732422,0.13925457000732422,0.0,0.13925457000732422,0.13925457000732422,True,"attenuated 2/5 top peaks with factors in [0.05, 0.2]; peak descriptors recomputed",forward_return_gate
opxrd_1068,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,peak_elimination,4,1068,224,224,225,225,cubic,cubic,High symmetry,True,224,0.8393442034721375,45,0.0010141957318410277,147,0.0008337098406627774,True,1.3112774280922412,0.2411287797771912,0.8393442034721375,1.0000001192092896,0.13962523639202118,0.13962523639202118,0.13962523639202118,0.0,0.13962523639202118,0.13962523639202118,True,"attenuated 2/4 top peaks with factors in [0.05, 0.2]; peak descriptors recomputed",forward_return_gate
opxrd_1072,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,peak_elimination,4,1072,224,224,225,225,cubic,cubic,High symmetry,True,224,0.8408576846122742,162,0.0008168776403181255,128,0.0008110518101602793,True,1.3003721509731871,0.2391234252210044,0.8408576846122742,1.0,0.15005140006542206,0.15005140006542206,0.15005140006542206,0.0,0.15005140006542206,0.15005140006542206,True,"attenuated 2/5 top peaks with factors in [0.05, 0.2]; peak descriptors recomputed",forward_return_gate
opxrd_1079,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,peak_elimination,4,1079,224,224,225,225,cubic,cubic,High symmetry,True,224,0.3541097640991211,50,0.14821304380893707,138,0.06785077601671219,True,3.457928078608111,0.635873050423169,0.3541097640991211,1.0,0.24133875966072083,0.24133875966072083,0.24133875966072083,0.0,0.24133875966072083,0.24133875966072083,True,"attenuated 2/4 top peaks with factors in [0.05, 0.2]; peak descriptors recomputed",forward_return_gate
opxrd_1081,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,peak_elimination,4,1081,224,224,225,225,cubic,cubic,High symmetry,True,224,0.833986222743988,128,0.000872860022354871,124,0.0008615728002041578,True,1.348589286148701,0.24798999969269256,0.833986222743988,0.9999998807907104,0.11580254137516022,0.11580254137516022,0.11580254137516022,0.0,0.11580254137516022,0.11580254137516022,True,"attenuated 2/5 top peaks with factors in [0.05, 0.2]; peak descriptors recomputed",forward_return_gate
opxrd_1082,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,peak_elimination,4,1082,224,224,225,225,cubic,cubic,High symmetry,True,224,0.8345768451690674,128,0.0008611967787146568,124,0.0008570702048018575,True,1.344625884639914,0.24726117591436264,0.8345768451690674,0.9999999403953552,0.12398425489664078,0.12398425489664078,0.12398425489664078,0.0,0.12398425489664078,0.12398425489664078,True,"attenuated 2/5 top peaks with factors in [0.05, 0.2]; peak descriptors recomputed",forward_return_gate
opxrd_1083,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,peak_elimination,4,1083,224,224,225,225,cubic,cubic,High symmetry,True,224,0.8376311659812927,45,0.0011339575285091996,162,0.0008470406173728406,True,1.3235370379809952,0.24338318049338475,0.8376311659812927,1.0000001192092896,0.13218043744564056,0.13218043744564056,0.13218043744564056,0.0,0.13218043744564056,0.13218043744564056,True,"attenuated 2/5 top peaks with factors in [0.05, 0.2]; peak descriptors recomputed",forward_return_gate
opxrd_1084,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,peak_elimination,4,1084,224,224,225,225,cubic,cubic,High symmetry,True,224,0.8411284685134888,128,0.0008286010124720633,162,0.0008168072090484202,True,1.2983749990673394,0.23875617204347707,0.8411284685134888,1.0,0.13084281980991364,0.13084281980991364,0.13084281980991364,0.0,0.13084281980991364,0.13084281980991364,True,"attenuated 2/5 top peaks with factors in [0.05, 0.2]; peak descriptors recomputed",forward_return_gate
opxrd_1087,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,peak_elimination,4,1087,224,224,225,225,cubic,cubic,High symmetry,True,224,0.8563442826271057,1,0.0008299592300318182,10,0.0007998720975592732,True,1.1899915301414188,0.2188257034406972,0.8563442826271057,1.0,0.1271049678325653,0.1271049678325653,0.1271049678325653,0.0,0.1271049678325653,0.1271049678325653,True,"attenuated 2/6 top peaks with factors in [0.05, 0.2]; peak descriptors recomputed",forward_return_gate
opxrd_1091,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,peak_elimination,4,1091,224,224,225,225,cubic,cubic,High symmetry,True,224,0.8274293541908264,68,0.00706018740311265,215,0.004341836553066969,True,1.3640571818341143,0.250834367125884,0.8274293541908264,1.0,0.22834497690200806,0.22834497690200806,0.22834497690200806,0.0,0.22834497690200806,0.22834497690200806,True,"attenuated 2/5 top peaks with factors in [0.05, 0.2]; peak descriptors recomputed",forward_return_gate
opxrd_1092,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,peak_elimination,4,1092,224,224,225,225,cubic,cubic,High symmetry,True,224,0.8987039923667908,126,0.0007286958280019462,10,0.0006846011965535581,True,0.8767999147382595,0.1612333812968749,0.8987039923667908,1.0000001192092896,0.08159976452589035,0.08159976452589035,0.08159976452589035,0.0,0.08159976452589035,0.08159976452589035,True,"attenuated 2/6 top peaks with factors in [0.05, 0.2]; peak descriptors recomputed",forward_return_gate
opxrd_1094,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,peak_elimination,4,1094,224,224,225,225,cubic,cubic,High symmetry,True,224,0.8416044116020203,45,0.001042898278683424,147,0.0008295439183712006,True,1.2952506173974832,0.2381816343266899,0.8416044116020203,1.0,0.13949725031852722,0.13949725031852722,0.13949725031852722,0.0,0.13949725031852722,0.13949725031852722,True,"attenuated 2/4 top peaks with factors in [0.05, 0.2]; peak descriptors recomputed",forward_return_gate
opxrd_1100,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,peak_elimination,4,1100,224,138,225,139,cubic,tetragonal,High symmetry,False,138,0.28109613060951233,61,0.20742489397525787,59,0.11144331097602844,False,3.1844401278647156,0.5855817738147833,0.28109613060951233,1.0,0.3383186161518097,0.3383186161518097,0.3383186161518097,0.0,0.3383186161518097,0.3383186161518097,True,"attenuated 3/8 top peaks with factors in [0.05, 0.2]; peak descriptors recomputed",forward_return_gate
opxrd_1105,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,peak_elimination,4,1105,224,224,225,225,cubic,cubic,High symmetry,True,224,0.8505845665931702,1,0.0011129578342661262,35,0.0009945838246494532,True,1.2307474794656836,0.22632025197686687,0.8505845665931702,0.9999998211860657,0.08350156247615814,0.08350156247615814,0.08350156247615814,0.0,0.08350156247615814,0.08350156247615814,True,"attenuated 2/6 top peaks with factors in [0.05, 0.2]; peak descriptors recomputed",forward_return_gate
opxrd_1113,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,peak_elimination,4,1113,224,224,225,225,cubic,cubic,High symmetry,True,224,0.17122286558151245,226,0.07621381431818008,50,0.05923641845583916,True,4.218642927088011,0.7757597282860063,0.17122286558151245,1.0,0.3042568266391754,0.3042568266391754,0.3042568266391754,0.0,0.3042568266391754,0.3042568266391754,True,"attenuated 2/5 top peaks with factors in [0.05, 0.2]; peak descriptors recomputed",forward_return_gate
opxrd_1117,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,peak_elimination,4,1117,224,224,225,225,cubic,cubic,High symmetry,True,224,0.8474040627479553,45,0.00132001843303442,147,0.0008071820484474301,True,1.2540703608664954,0.23060906059400893,0.8474040627479553,1.0,0.13564133644104004,0.13564133644104004,0.13564133644104004,0.0,0.13564133644104004,0.13564133644104004,True,"attenuated 2/5 top peaks with factors in [0.05, 0.2]; peak descriptors recomputed",forward_return_gate
opxrd_1118,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,peak_elimination,4,1118,224,224,225,225,cubic,cubic,High symmetry,True,224,0.864305853843689,1,0.0011134177912026644,59,0.0010328958742320538,True,1.1314387900192053,0.20805853054821366,0.864305853843689,1.0,0.131453737616539,0.131453737616539,0.131453737616539,0.0,0.131453737616539,0.131453737616539,True,"attenuated 2/7 top peaks with factors in [0.05, 0.2]; peak descriptors recomputed",forward_return_gate
opxrd_1120,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,peak_elimination,4,1120,224,224,225,225,cubic,cubic,High symmetry,True,224,0.8481799364089966,45,0.0010480711935088038,162,0.0007873239810578525,True,1.248701344666527,0.2296217605023831,0.8481799364089966,1.0000001192092896,0.14524859189987183,0.14524859189987183,0.14524859189987183,0.0,0.14524859189987183,0.14524859189987183,True,"attenuated 2/5 top peaks with factors in [0.05, 0.2]; peak descriptors recomputed",forward_return_gate
opxrd_1123,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,peak_elimination,4,1123,224,224,225,225,cubic,cubic,High symmetry,True,224,0.3963710367679596,50,0.07345182448625565,229,0.030963607132434845,True,3.444802322837779,0.6334593754793714,0.3963710367679596,0.9999998807907104,0.2825714647769928,0.2825714647769928,0.2825714647769928,0.0,0.2825714647769928,0.2825714647769928,True,"attenuated 2/5 top peaks with factors in [0.05, 0.2]; peak descriptors recomputed",forward_return_gate
opxrd_1126,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,peak_elimination,4,1126,224,224,225,225,cubic,cubic,High symmetry,True,224,0.8463891744613647,45,0.0014309852849692106,147,0.0008364872774109244,True,1.2612305732072024,0.2319257409758044,0.8463891744613647,1.0000001192092896,0.13230210542678833,0.13230210542678833,0.13230210542678833,0.0,0.13230210542678833,0.13230210542678833,True,"attenuated 1/4 top peaks with factors in [0.05, 0.2]; peak descriptors recomputed",forward_return_gate
opxrd_1135,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,peak_elimination,4,1135,224,138,225,139,cubic,tetragonal,High symmetry,False,138,0.9127100110054016,61,0.024081679061055183,139,0.010067989118397236,False,0.6422240066768572,0.11809758008182215,0.9127100110054016,1.0,0.3718779981136322,0.3718779981136322,0.3718779981136322,0.0,0.3718779981136322,0.3718779981136322,True,"attenuated 2/5 top peaks with factors in [0.05, 0.2]; peak descriptors recomputed",forward_return_gate
opxrd_1138,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,peak_elimination,4,1138,224,224,225,225,cubic,cubic,High symmetry,True,224,0.7291857600212097,50,0.012985140085220337,68,0.009286249056458473,True,1.9546195763066208,0.35943197317834974,0.7291857600212097,1.0,0.26642900705337524,0.26642900705337524,0.26642900705337524,0.0,0.26642900705337524,0.26642900705337524,True,"attenuated 2/5 top peaks with factors in [0.05, 0.2]; peak descriptors recomputed",forward_return_gate
opxrd_1140,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,peak_elimination,4,1140,224,138,225,139,cubic,tetragonal,High symmetry,False,138,0.7918380498886108,61,0.06305322796106339,139,0.039393652230501175,False,1.2317314154689742,0.22650118644791734,0.7918380498886108,0.9999999403953552,0.3465203046798706,0.3465203046798706,0.3465203046798706,0.0,0.3465203046798706,0.3465203046798706,True,"attenuated 2/5 top peaks with factors in [0.05, 0.2]; peak descriptors recomputed",forward_return_gate
opxrd_1142,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,peak_elimination,4,1142,224,224,225,225,cubic,cubic,High symmetry,True,224,0.8872466087341309,126,0.0009762946865521371,50,0.0008640257874503732,True,0.9630956720606776,0.17710217474768347,0.8872466087341309,1.0,0.09626995772123337,0.09626995772123337,0.09626995772123337,0.0,0.09626995772123337,0.09626995772123337,True,"attenuated 3/8 top peaks with factors in [0.05, 0.2]; peak descriptors recomputed",forward_return_gate
opxrd_1145,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,peak_elimination,4,1145,224,224,225,225,cubic,cubic,High symmetry,True,224,0.8585303425788879,50,0.0010095922043547034,139,0.0009223144734278321,True,1.1736254222478473,0.2158161651526629,0.8585303425788879,1.0,0.14899107813835144,0.14899107813835144,0.14899107813835144,0.0,0.14899107813835144,0.14899107813835144,True,"attenuated 2/4 top peaks with factors in [0.05, 0.2]; peak descriptors recomputed",forward_return_gate
opxrd_1152,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,peak_elimination,4,1152,224,224,225,225,cubic,cubic,High symmetry,True,224,0.8305070400238037,128,0.0008749631233513355,162,0.0008683619671501219,True,1.3733175455887388,0.2525372411055682,0.8305070400238037,0.9999999403953552,0.12976182997226715,0.12976182997226715,0.12976182997226715,0.0,0.12976182997226715,0.12976182997226715,True,"attenuated 2/6 top peaks with factors in [0.05, 0.2]; peak descriptors recomputed",forward_return_gate
opxrd_1175,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,peak_elimination,4,1175,224,224,225,225,cubic,cubic,High symmetry,True,224,0.8870974183082581,1,0.0015100017189979553,32,0.0010095139732584357,True,0.9617750218178531,0.17685932241549013,0.8870974183082581,0.9999998211860657,0.09960608184337616,0.09960608184337616,0.09960608184337616,0.0,0.09960608184337616,0.09960608184337616,True,"attenuated 2/7 top peaks with factors in [0.05, 0.2]; peak descriptors recomputed",forward_return_gate
opxrd_1180,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,peak_elimination,4,1180,224,224,225,225,cubic,cubic,High symmetry,True,224,0.8399057388305664,45,0.0009975425200536847,162,0.0008335053571499884,True,1.3074214178761885,0.2404197040177175,0.8399057388305664,0.9999999403953552,0.13614515960216522,0.13614515960216522,0.13614515960216522,0.0,0.13614515960216522,0.13614515960216522,True,"attenuated 2/5 top peaks with factors in [0.05, 0.2]; peak descriptors recomputed",forward_return_gate
opxrd_1183,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,peak_elimination,4,1183,224,224,225,225,cubic,cubic,High symmetry,True,224,0.8373191952705383,162,0.0008306394447572529,128,0.0008282024064101279,True,1.3255968300915841,0.24376195248135651,0.8373191952705383,1.0,0.13805252313613892,0.13805252313613892,0.13805252313613892,0.0,0.13805252313613892,0.13805252313613892,True,"attenuated 2/5 top peaks with factors in [0.05, 0.2]; peak descriptors recomputed",forward_return_gate
opxrd_1185,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,peak_elimination,4,1185,224,224,225,225,cubic,cubic,High symmetry,True,224,0.8590238690376282,45,0.0033297091722488403,147,0.000808489101473242,True,1.1679890271112834,0.21477969716159934,0.8590238690376282,1.0000001192092896,0.13386473059654236,0.13386473059654236,0.13386473059654236,0.0,0.13386473059654236,0.13386473059654236,True,"attenuated 1/3 top peaks with factors in [0.05, 0.2]; peak descriptors recomputed",forward_return_gate
opxrd_1188,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,peak_elimination,4,1188,224,224,225,225,cubic,cubic,High symmetry,True,224,0.8363999724388123,68,0.004770488012582064,215,0.0037654475308954716,True,1.3103666504253542,0.24096129827956156,0.8363999724388123,0.9999999403953552,0.2366306036710739,0.2366306036710739,0.2366306036710739,0.0,0.2366306036710739,0.2366306036710739,True,"attenuated 2/5 top peaks with factors in [0.05, 0.2]; peak descriptors recomputed",forward_return_gate
opxrd_1190,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,peak_elimination,4,1190,224,224,225,225,cubic,cubic,High symmetry,True,224,0.7153271436691284,50,0.01629859209060669,139,0.00491294963285327,True,2.0954678889515375,0.3853323517207889,0.7153271436691284,0.9999998807907104,0.17344260215759277,0.17344260215759277,0.17344260215759277,0.0,0.17344260215759277,0.17344260215759277,True,"attenuated 2/4 top peaks with factors in [0.05, 0.2]; peak descriptors recomputed",forward_return_gate
opxrd_aug_source_715_label_52,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,peak_elimination,4,1218,52,52,53,53,orthorhombic,orthorhombic,Low symmetry,True,52,0.44790440797805786,13,0.060937196016311646,100,0.025810686871409416,True,3.3793099361104373,0.6214160816973412,0.44790440797805786,0.9999998807907104,0.26034268736839294,0.26034268736839294,0.26034268736839294,0.0,0.26034268736839294,0.26034268736839294,True,"attenuated 3/10 top peaks with factors in [0.05, 0.2]; peak descriptors recomputed",forward_return_gate
opxrd_0,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,preferred_orientation_like,0,0,224,216,225,217,cubic,cubic,High symmetry,False,216,0.7457264065742493,68,0.05467668175697327,13,0.04974852874875069,False,1.5345684363534082,0.28218941820789134,0.7457264065742493,0.9999999403953552,0.3196547329425812,0.3196547329425812,0.3196547329425812,0.0,0.3196547329425812,0.3196547329425812,True,preferred_orientation_like approximate peak-intensity reweighting; not hkl/March-Dollase; peak descriptors recomputed,forward_return_gate
opxrd_1,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,preferred_orientation_like,0,1,87,87,88,88,tetragonal,tetragonal,Medium symmetry,True,87,0.7722965478897095,226,0.04725194722414017,120,0.032275836914777756,True,1.4972823871347067,0.2753329442396798,0.7722965478897095,1.0000001192092896,0.19977019727230072,0.19977019727230072,0.19977019727230072,0.0,0.19977019727230072,0.19977019727230072,True,preferred_orientation_like approximate peak-intensity reweighting; not hkl/March-Dollase; peak descriptors recomputed,forward_return_gate
opxrd_7,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,preferred_orientation_like,0,7,60,13,61,14,orthorhombic,monoclinic,Low symmetry,False,13,0.19056099653244019,59,0.1512545943260193,128,0.14811599254608154,False,3.731510694859666,0.6861817349255521,0.19056099653244019,1.0,0.26398032903671265,0.26398032903671265,0.26398032903671265,0.0,0.26398032903671265,0.26398032903671265,True,preferred_orientation_like approximate peak-intensity reweighting; not hkl/March-Dollase; peak descriptors recomputed,forward_return_gate
opxrd_15,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,preferred_orientation_like,0,15,220,62,221,63,cubic,orthorhombic,High symmetry,False,62,0.45004189014434814,25,0.16469652950763702,60,0.08554026484489441,False,2.7170327316602627,0.4996309500676016,0.45004189014434814,1.0000001192092896,0.2528977394104004,0.2528977394104004,0.2528977394104004,0.0,0.2528977394104004,0.2528977394104004,True,preferred_orientation_like approximate peak-intensity reweighting; not hkl/March-Dollase; peak descriptors recomputed,forward_return_gate
opxrd_22,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,preferred_orientation_like,0,22,215,226,216,227,cubic,cubic,High symmetry,False,226,0.7573449611663818,87,0.15043377876281738,14,0.02447013556957245,False,1.0770399510363164,0.1980552121167176,0.7573449611663818,1.0,0.17572380602359772,0.17572380602359772,0.17572380602359772,0.0,0.17572380602359772,0.17572380602359772,True,preferred_orientation_like approximate peak-intensity reweighting; not hkl/March-Dollase; peak descriptors recomputed,forward_return_gate
opxrd_28,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,preferred_orientation_like,0,28,14,14,15,15,monoclinic,monoclinic,Low symmetry,True,14,0.44011548161506653,73,0.07592165470123291,1,0.028536519035696983,True,3.4318771615800685,0.631082587550497,0.44011548161506653,1.000000238418579,0.06646820902824402,0.06646820902824402,0.06646820902824402,0.0,0.06646820902824402,0.06646820902824402,True,preferred_orientation_like approximate peak-intensity reweighting; not hkl/March-Dollase; peak descriptors recomputed,forward_return_gate
opxrd_32,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,preferred_orientation_like,0,32,13,11,14,12,monoclinic,monoclinic,Low symmetry,False,11,0.6581196188926697,86,0.044461801648139954,13,0.02011978067457676,True,2.262680578693625,0.41608083482358454,0.6581196188926697,1.0000003576278687,0.13951128721237183,0.13951128721237183,0.13951128721237183,0.0,0.13951128721237183,0.13951128721237183,True,preferred_orientation_like approximate peak-intensity reweighting; not hkl/March-Dollase; peak descriptors recomputed,forward_return_gate
opxrd_35,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,preferred_orientation_like,0,35,1,13,2,14,triclinic,monoclinic,Low symmetry,False,13,0.1942911595106125,59,0.1293845772743225,28,0.12199299037456512,False,3.994934042289759,0.7346222471846965,0.1942911595106125,1.0,0.30968421697616577,0.30968421697616577,0.30968421697616577,0.0,0.30968421697616577,0.30968421697616577,True,preferred_orientation_like approximate peak-intensity reweighting; not hkl/March-Dollase; peak descriptors recomputed,forward_return_gate
opxrd_36,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,preferred_orientation_like,0,36,162,162,163,163,trigonal,trigonal,Medium symmetry,True,162,0.213077113032341,14,0.13111267983913422,60,0.06981103867292404,True,3.9957636031870836,0.7347747938560852,0.213077113032341,1.0,0.22871920466423035,0.22871920466423035,0.22871920466423035,0.0,0.22871920466423035,0.22871920466423035,True,preferred_orientation_like approximate peak-intensity reweighting; not hkl/March-Dollase; peak descriptors recomputed,forward_return_gate
opxrd_37,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,preferred_orientation_like,0,37,10,10,11,11,monoclinic,monoclinic,Low symmetry,True,10,0.6067450046539307,59,0.017962563782930374,124,0.010367263108491898,True,2.7106019694293946,0.49844840713919747,0.6067450046539307,1.0000001192092896,0.1982654482126236,0.1982654482126236,0.1982654482126236,0.0,0.1982654482126236,0.1982654482126236,True,preferred_orientation_like approximate peak-intensity reweighting; not hkl/March-Dollase; peak descriptors recomputed,forward_return_gate
opxrd_38,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,preferred_orientation_like,0,38,12,1,13,2,monoclinic,triclinic,Low symmetry,False,1,0.8066309690475464,13,0.030737008899450302,32,0.006824868731200695,False,1.417778704350794,0.26071313487914743,0.8066309690475464,0.9999997615814209,0.1167600005865097,0.1167600005865097,0.1167600005865097,0.0,0.1167600005865097,0.1167600005865097,True,preferred_orientation_like approximate peak-intensity reweighting; not hkl/March-Dollase; peak descriptors recomputed,forward_return_gate
opxrd_46,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,preferred_orientation_like,0,46,147,147,148,148,trigonal,trigonal,Medium symmetry,True,147,0.797206461429596,224,0.005054116249084473,220,0.003944704309105873,True,1.5767695049177455,0.28994970748780136,0.797206461429596,1.0,0.14937201142311096,0.14937201142311096,0.14937201142311096,0.0,0.14937201142311096,0.14937201142311096,True,preferred_orientation_like approximate peak-intensity reweighting; not hkl/March-Dollase; peak descriptors recomputed,forward_return_gate
opxrd_53,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,preferred_orientation_like,0,53,138,138,139,139,tetragonal,tetragonal,Medium symmetry,True,138,0.9288612008094788,139,0.016271701082587242,220,0.005355000030249357,True,0.5640191116973547,0.10371660280346982,0.9288612008094788,1.0,0.3984912037849426,0.3984912037849426,0.3984912037849426,0.0,0.3984912037849426,0.3984912037849426,True,preferred_orientation_like approximate peak-intensity reweighting; not hkl/March-Dollase; peak descriptors recomputed,forward_return_gate
opxrd_61,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,preferred_orientation_like,0,61,13,13,14,14,monoclinic,monoclinic,Low symmetry,True,13,0.03746543452143669,1,0.024380074813961983,18,0.012492435984313488,True,5.305312874108523,0.9755857854818668,0.03746543452143669,1.0,0.22374600172042847,0.22374600172042847,0.22374600172042847,0.0,0.22374600172042847,0.22374600172042847,True,preferred_orientation_like approximate peak-intensity reweighting; not hkl/March-Dollase; peak descriptors recomputed,forward_return_gate
opxrd_68,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,preferred_orientation_like,0,68,59,59,60,60,orthorhombic,orthorhombic,Low symmetry,True,59,0.7803056240081787,64,0.002750556217506528,61,0.00256010377779603,True,1.7018517639702033,0.31295089080030175,0.7803056240081787,0.9999999403953552,0.2698507308959961,0.2698507308959961,0.2698507308959961,0.0,0.2698507308959961,0.2698507308959961,True,preferred_orientation_like approximate peak-intensity reweighting; not hkl/March-Dollase; peak descriptors recomputed,forward_return_gate
