sample_id,dataset,model_name,checkpoint_path,fusion_mode,fls_status,perturbation_type,seed,index,true_label,pred_label,true_sg,pred_sg,true_crystal_system,pred_crystal_system,symmetry_level,correct,top1_label,top1_prob,top2_label,top2_prob,top3_label,top3_prob,top3_hit,predictive_entropy,normalized_predictive_entropy,max_probability,probability_sum,gate_weight,gate_mean,gate_median,gate_std,gate_min,gate_max,peak_descriptor_perturbed,perturbation_notes,gate_return_method,uncertainty_source,class_count_train,class_frequency_group,coverage_level,entropy_threshold,retained,rejected
opxrd_0,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,0,224,13,225,14,cubic,monoclinic,High symmetry,False,13,0.374085009098053,216,0.2987794876098633,68,0.0456015840172767,False,2.597168812080015,0.4775893591361185,0.374085009098053,1.0,0.3075354695320129,0.3075354695320129,0.3075354695320129,0.0,0.3075354695320129,0.3075354695320129,False,clean input; no perturbation applied,forward_return_gate,single_softmax,289,Head,0.8,3.6350513474075674,True,False
opxrd_635,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,635,1,1,2,2,triclinic,triclinic,Low symmetry,True,1,0.5584524273872375,91,0.0204959101974964,59,0.0125695690512657,True,2.9583856003023112,0.5440129560905773,0.5584524273872375,0.9999999403953552,0.3686618208885193,0.3686618208885193,0.3686618208885193,0.0,0.3686618208885193,0.3686618208885193,False,clean input; no perturbation applied,forward_return_gate,single_softmax,52,Head,0.8,3.6350513474075674,True,False
opxrd_642,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,642,139,139,140,140,tetragonal,tetragonal,Medium symmetry,True,139,0.941295087337494,1,0.0055824746377766,61,0.0043252706527709,True,0.5061652733576778,0.0930779498796799,0.941295087337494,1.0,0.2940672934055328,0.2940672934055328,0.2940672934055328,0.0,0.2940672934055328,0.2940672934055328,False,clean input; no perturbation applied,forward_return_gate,single_softmax,6,Head,0.8,3.6350513474075674,True,False
opxrd_646,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,646,18,18,19,19,orthorhombic,orthorhombic,Low symmetry,True,18,0.9834761619567872,13,0.0053726295009255,163,0.0026336018927395,True,0.1335046482279641,0.0245499634418534,0.9834761619567872,0.9999998211860656,0.0386565886437892,0.0386565886437892,0.0386565886437892,0.0,0.0386565886437892,0.0386565886437892,False,clean input; no perturbation applied,forward_return_gate,single_softmax,27,Head,0.8,3.6350513474075674,True,False
opxrd_651,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,651,13,18,14,19,monoclinic,orthorhombic,Low symmetry,False,18,0.968822419643402,42,0.0109340818598866,163,0.0102871423587203,False,0.1972939141998765,0.036280072980205,0.968822419643402,0.9999999403953552,0.0105668436735868,0.0105668436735868,0.0105668436735868,0.0,0.0105668436735868,0.0105668436735868,False,clean input; no perturbation applied,forward_return_gate,single_softmax,109,Head,0.8,3.6350513474075674,True,False
opxrd_666,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,666,13,59,14,60,monoclinic,orthorhombic,Low symmetry,False,59,0.410163402557373,166,0.2678945660591125,192,0.0392726100981235,False,2.420165390952461,0.4450404735696439,0.410163402557373,1.0,0.287971019744873,0.287971019744873,0.287971019744873,0.0,0.287971019744873,0.287971019744873,False,clean input; no perturbation applied,forward_return_gate,single_softmax,109,Head,0.8,3.6350513474075674,True,False
opxrd_667,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,667,1,1,2,2,triclinic,triclinic,Low symmetry,True,1,0.8726428151130676,13,0.0156077165156602,18,0.0119994794949889,True,0.9385561149096404,0.1725896335071078,0.8726428151130676,1.0,0.2036332190036773,0.2036332190036773,0.2036332190036773,0.0,0.2036332190036773,0.2036332190036773,False,clean input; no perturbation applied,forward_return_gate,single_softmax,52,Head,0.8,3.6350513474075674,True,False
opxrd_670,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,670,14,18,15,19,monoclinic,orthorhombic,Low symmetry,False,18,0.1177599057555198,160,0.1063646078109741,128,0.0655186623334884,False,4.570950245901097,0.8405449766796798,0.1177599057555198,1.0,0.1719216555356979,0.1719216555356979,0.1719216555356979,0.0,0.1719216555356979,0.1719216555356979,False,clean input; no perturbation applied,forward_return_gate,single_softmax,37,Head,0.8,3.6350513474075674,False,True
opxrd_676,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,676,13,13,14,14,monoclinic,monoclinic,Low symmetry,True,13,0.149514839053154,8,0.018665887415409,18,0.0180186051875352,True,4.95708676544167,0.9115510245147992,0.149514839053154,1.0,0.1480577439069748,0.1480577439069748,0.1480577439069748,0.0,0.1480577439069748,0.1480577439069748,False,clean input; no perturbation applied,forward_return_gate,single_softmax,109,Head,0.8,3.6350513474075674,False,True
opxrd_677,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,677,18,1,19,2,orthorhombic,triclinic,Low symmetry,False,1,0.661434531211853,18,0.0960313156247139,13,0.0422560274600982,True,1.9912543720107971,0.3661686891442356,0.661434531211853,0.9999999403953552,0.1396367400884628,0.1396367400884628,0.1396367400884628,0.0,0.1396367400884628,0.1396367400884628,False,clean input; no perturbation applied,forward_return_gate,single_softmax,27,Head,0.8,3.6350513474075674,True,False
opxrd_68,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,68,59,59,60,60,orthorhombic,orthorhombic,Low symmetry,True,59,0.9555423855781556,61,0.0013744242023676,13,0.0008456884534098,True,0.4176001745050758,0.0767918507219722,0.9555423855781556,1.0000001192092896,0.1735742837190628,0.1735742837190628,0.1735742837190628,0.0,0.1735742837190628,0.1735742837190628,False,clean input; no perturbation applied,forward_return_gate,single_softmax,24,Head,0.8,3.6350513474075674,True,False
opxrd_683,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,683,1,1,2,2,triclinic,triclinic,Low symmetry,True,1,0.7836753129959106,11,0.076969489455223,13,0.0113284001126885,True,1.3538019548632094,0.2489485492868397,0.7836753129959106,1.0,0.1694186180830001,0.1694186180830001,0.1694186180830001,0.0,0.1694186180830001,0.1694186180830001,False,clean input; no perturbation applied,forward_return_gate,single_softmax,52,Head,0.8,3.6350513474075674,True,False
opxrd_691,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,691,25,25,26,26,orthorhombic,orthorhombic,Low symmetry,True,25,0.8090028762817383,1,0.0068153459578752,14,0.0066694254055619,True,1.4684427768968995,0.2700296728823672,0.8090028762817383,1.0,0.2941548228263855,0.2941548228263855,0.2941548228263855,0.0,0.2941548228263855,0.2941548228263855,False,clean input; no perturbation applied,forward_return_gate,single_softmax,5,Medium,0.8,3.6350513474075674,True,False
opxrd_695,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,695,147,147,148,148,trigonal,trigonal,Medium symmetry,True,147,0.9779661297798156,138,0.0015709373401477,198,0.0007715405081398,True,0.2176720832989979,0.0400273830030072,0.9779661297798156,0.9999998807907104,0.1181548908352851,0.1181548908352851,0.1181548908352851,0.0,0.1181548908352851,0.1181548908352851,False,clean input; no perturbation applied,forward_return_gate,single_softmax,23,Head,0.8,3.6350513474075674,True,False
opxrd_7,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,7,60,128,61,129,orthorhombic,tetragonal,Low symmetry,False,128,0.1898602545261383,1,0.1072959527373313,13,0.1023629829287529,False,4.222249528015546,0.7764229405568566,0.1898602545261383,0.9999998807907104,0.2806349396705627,0.2806349396705627,0.2806349396705627,0.0,0.2806349396705627,0.2806349396705627,False,clean input; no perturbation applied,forward_return_gate,single_softmax,11,Head,0.8,3.6350513474075674,False,True
opxrd_707,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,707,190,190,191,191,hexagonal,hexagonal,Medium symmetry,True,190,0.9294925332069396,14,0.0014606934273615,13,0.0014096440281718,True,0.6273071711208342,0.1153545462442048,0.9294925332069396,1.0,0.2966248095035553,0.2966248095035553,0.2966248095035553,0.0,0.2966248095035553,0.2966248095035553,False,clean input; no perturbation applied,forward_return_gate,single_softmax,5,Head,0.8,3.6350513474075674,True,False
opxrd_708,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,708,44,44,45,45,orthorhombic,orthorhombic,Low symmetry,True,44,0.9656900763511658,174,0.0025842180475592,147,0.0014421730302274,True,0.3202613626287669,0.0588923670354087,0.9656900763511658,1.0,0.1959261745214462,0.1959261745214462,0.1959261745214462,0.0,0.1959261745214462,0.1959261745214462,False,clean input; no perturbation applied,forward_return_gate,single_softmax,3,Medium,0.8,3.6350513474075674,True,False
opxrd_710,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,710,8,13,9,14,monoclinic,monoclinic,Low symmetry,False,13,0.8878793716430664,14,0.0274967737495899,124,0.0094652902334928,False,0.7922209090845609,0.1456802786573243,0.8878793716430664,0.999999701976776,0.1774760484695434,0.1774760484695434,0.1774760484695434,0.0,0.1774760484695434,0.1774760484695434,False,clean input; no perturbation applied,forward_return_gate,single_softmax,2,Tail,0.8,3.6350513474075674,True,False
opxrd_727,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,727,1,161,2,162,triclinic,trigonal,Low symmetry,False,161,0.0686666741967201,13,0.0614590607583522,8,0.0609624236822128,False,4.942628540693843,0.9088923239099546,0.0686666741967201,1.0,0.1859868913888931,0.1859868913888931,0.1859868913888931,0.0,0.1859868913888931,0.1859868913888931,False,clean input; no perturbation applied,forward_return_gate,single_softmax,52,Head,0.8,3.6350513474075674,False,True
opxrd_730,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,730,13,13,14,14,monoclinic,monoclinic,Low symmetry,True,13,0.2518596947193146,8,0.0628514215350151,161,0.0356748588383197,True,4.308963627788653,0.7923686623544075,0.2518596947193146,0.9999999403953552,0.2878497838973999,0.2878497838973999,0.2878497838973999,0.0,0.2878497838973999,0.2878497838973999,False,clean input; no perturbation applied,forward_return_gate,single_softmax,109,Head,0.8,3.6350513474075674,False,True
opxrd_735,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,735,61,61,62,62,orthorhombic,orthorhombic,Low symmetry,True,61,0.4431109130382538,62,0.1401043683290481,139,0.0488677881658077,True,2.817618208234093,0.518127457907931,0.4431109130382538,1.0,0.2053060084581375,0.2053060084581375,0.2053060084581375,0.0,0.2053060084581375,0.2053060084581375,False,clean input; no perturbation applied,forward_return_gate,single_softmax,29,Head,0.8,3.6350513474075674,True,False
opxrd_738,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,738,60,1,61,2,orthorhombic,triclinic,Low symmetry,False,1,0.2409870475530624,13,0.0547658056020736,12,0.0514861866831779,False,4.206257095905484,0.7734821169311656,0.2409870475530624,1.0,0.2180025726556778,0.2180025726556778,0.2180025726556778,0.0,0.2180025726556778,0.2180025726556778,False,clean input; no perturbation applied,forward_return_gate,single_softmax,11,Head,0.8,3.6350513474075674,False,True
opxrd_740,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,740,3,13,4,14,monoclinic,monoclinic,Low symmetry,False,13,0.0939475372433662,18,0.0786796137690544,10,0.0681396648287773,False,4.4385725192961605,0.8162022411135175,0.0939475372433662,1.0,0.3213808238506317,0.3213808238506317,0.3213808238506317,0.0,0.3213808238506317,0.3213808238506317,False,clean input; no perturbation applied,forward_return_gate,single_softmax,14,Head,0.8,3.6350513474075674,False,True
opxrd_742,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,742,220,220,221,221,cubic,cubic,High symmetry,True,220,0.6686957478523254,1,0.006166620645672,18,0.0060912994667887,True,2.396725751687911,0.440730194529379,0.6686957478523254,1.0,0.1582246273756027,0.1582246273756027,0.1582246273756027,0.0,0.1582246273756027,0.1582246273756027,False,clean input; no perturbation applied,forward_return_gate,single_softmax,14,Head,0.8,3.6350513474075674,True,False
opxrd_743,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,743,71,71,72,72,orthorhombic,orthorhombic,Low symmetry,True,71,0.9406120777130128,14,0.0042563290335237,197,0.0037162178196012,True,0.5178999376237196,0.0952358191565745,0.9406120777130128,0.9999998807907104,0.2461617588996887,0.2461617588996887,0.2461617588996887,0.0,0.2461617588996887,0.2461617588996887,False,clean input; no perturbation applied,forward_return_gate,single_softmax,6,Head,0.8,3.6350513474075674,True,False
opxrd_745,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,745,73,73,74,74,orthorhombic,orthorhombic,Low symmetry,True,73,0.9206548929214478,14,0.0185190849006176,224,0.0008854310726746,True,0.646225712011568,0.1188334474915056,0.9206548929214478,0.9999999403953552,0.059559691697359,0.059559691697359,0.059559691697359,0.0,0.059559691697359,0.059559691697359,False,clean input; no perturbation applied,forward_return_gate,single_softmax,29,Head,0.8,3.6350513474075674,True,False
opxrd_749,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,749,62,13,63,14,orthorhombic,monoclinic,Low symmetry,False,13,0.5144578218460083,51,0.2931879162788391,56,0.0502319261431694,False,1.7149670977045506,0.3153626492520085,0.5144578218460083,1.0,0.1479015499353408,0.1479015499353408,0.1479015499353408,0.0,0.1479015499353408,0.1479015499353408,False,clean input; no perturbation applied,forward_return_gate,single_softmax,10,Head,0.8,3.6350513474075674,True,False
opxrd_752,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,752,35,35,36,36,orthorhombic,orthorhombic,Low symmetry,True,35,0.8670299053192139,42,0.0611693933606147,18,0.0183839201927185,True,0.7372715549166176,0.1355757268392259,0.8670299053192139,1.0,0.1213420927524566,0.1213420927524566,0.1213420927524566,0.0,0.1213420927524566,0.1213420927524566,False,clean input; no perturbation applied,forward_return_gate,single_softmax,6,Head,0.8,3.6350513474075674,True,False
opxrd_755,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,755,4,199,5,200,monoclinic,cubic,Low symmetry,False,199,0.0458408631384372,11,0.0407820902764797,124,0.0344170741736888,False,5.015065255413597,0.9222125994346044,0.0458408631384372,1.0,0.3391844034194946,0.3391844034194946,0.3391844034194946,0.0,0.3391844034194946,0.3391844034194946,False,clean input; no perturbation applied,forward_return_gate,single_softmax,3,Medium,0.8,3.6350513474075674,False,True
opxrd_756,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,756,166,166,167,167,trigonal,trigonal,Medium symmetry,True,166,0.8957661390304565,138,0.0104788914322853,229,0.009291891939938,True,0.8077095133230028,0.1485284541543287,0.8957661390304565,0.9999999403953552,0.4068204760551452,0.4068204760551452,0.4068204760551452,0.0,0.4068204760551452,0.4068204760551452,False,clean input; no perturbation applied,forward_return_gate,single_softmax,5,Medium,0.8,3.6350513474075674,True,False
opxrd_76,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,76,128,128,129,129,tetragonal,tetragonal,Medium symmetry,True,128,0.9870952367782592,1,0.0005735072190873,14,0.0004578650987241,True,0.1350172698102965,0.0248281170869925,0.9870952367782592,1.000000238418579,0.2691982090473175,0.2691982090473175,0.2691982090473175,0.0,0.2691982090473175,0.2691982090473175,False,clean input; no perturbation applied,forward_return_gate,single_softmax,29,Head,0.8,3.6350513474075674,True,False
opxrd_760,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,760,13,10,14,11,monoclinic,monoclinic,Low symmetry,False,10,0.6191540956497192,122,0.0416969060897827,1,0.0382311232388019,False,2.3416471778657675,0.4306018807087683,0.6191540956497192,0.9999998807907104,0.2659824192523956,0.2659824192523956,0.2659824192523956,0.0,0.2659824192523956,0.2659824192523956,False,clean input; no perturbation applied,forward_return_gate,single_softmax,109,Head,0.8,3.6350513474075674,True,False
opxrd_773,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,773,165,165,166,166,trigonal,trigonal,Medium symmetry,True,165,0.7500973343849182,13,0.0211403835564851,190,0.0204868502914905,True,1.7422872275296597,0.320386505704466,0.7500973343849182,1.0000001192092896,0.2625622153282165,0.2625622153282165,0.2625622153282165,0.0,0.2625622153282165,0.2625622153282165,False,clean input; no perturbation applied,forward_return_gate,single_softmax,12,Head,0.8,3.6350513474075674,True,False
opxrd_779,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,779,1,69,2,70,triclinic,orthorhombic,Low symmetry,False,69,0.1913391798734665,0,0.0810351967811584,197,0.0790425986051559,False,3.987799609229139,0.7333103073148763,0.1913391798734665,0.9999999403953552,0.2826755046844482,0.2826755046844482,0.2826755046844482,0.0,0.2826755046844482,0.2826755046844482,False,clean input; no perturbation applied,forward_return_gate,single_softmax,52,Head,0.8,3.6350513474075674,False,True
opxrd_781,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,781,73,73,74,74,orthorhombic,orthorhombic,Low symmetry,True,73,0.9280616044998168,14,0.0121699897572398,126,0.0009007643675431,True,0.6114507870283821,0.1124387402782208,0.9280616044998168,1.0000001192092896,0.0570176728069782,0.0570176728069782,0.0570176728069782,0.0,0.0570176728069782,0.0570176728069782,False,clean input; no perturbation applied,forward_return_gate,single_softmax,29,Head,0.8,3.6350513474075674,True,False
opxrd_782,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,782,12,12,13,13,monoclinic,monoclinic,Low symmetry,True,12,0.4120181798934936,14,0.0459952130913734,2,0.0219459123909473,True,3.6350513474075674,0.6684439745928145,0.4120181798934936,0.9999997615814208,0.1831152588129043,0.1831152588129043,0.1831152588129043,0.0,0.1831152588129043,0.1831152588129043,False,clean input; no perturbation applied,forward_return_gate,single_softmax,5,Medium,0.8,3.6350513474075674,True,False
opxrd_787,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,787,216,216,217,217,cubic,cubic,High symmetry,True,216,0.6817160248756409,13,0.0587280094623565,14,0.0335394330322742,True,1.9542684538374755,0.3593674058101304,0.6817160248756409,0.9999999403953552,0.2166827023029327,0.2166827023029327,0.2166827023029327,0.0,0.2166827023029327,0.2166827023029327,False,clean input; no perturbation applied,forward_return_gate,single_softmax,2,Medium,0.8,3.6350513474075674,True,False
opxrd_797,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,797,11,163,12,164,monoclinic,trigonal,Low symmetry,False,163,0.1486350148916244,165,0.0498436503112316,226,0.0434468984603881,False,4.657791379497008,0.8565140585305855,0.1486350148916244,1.0,0.2597846388816833,0.2597846388816833,0.2597846388816833,0.0,0.2597846388816833,0.2597846388816833,False,clean input; no perturbation applied,forward_return_gate,single_softmax,10,Head,0.8,3.6350513474075674,False,True
opxrd_801,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,801,87,87,88,88,tetragonal,tetragonal,Medium symmetry,True,87,0.8307314515113831,14,0.1095457822084426,32,0.0107546616345644,True,0.8345895631221666,0.1534713849709237,0.8307314515113831,0.9999998211860656,0.2169679105281829,0.2169679105281829,0.2169679105281829,0.0,0.2169679105281829,0.2169679105281829,False,clean input; no perturbation applied,forward_return_gate,single_softmax,11,Head,0.8,3.6350513474075674,True,False
opxrd_803,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,803,124,124,125,125,tetragonal,tetragonal,Medium symmetry,True,124,0.9544276595115662,13,0.0029944097623229,91,0.0025992048904299,True,0.413912113528642,0.0761136588886199,0.9544276595115662,1.0000001192092896,0.3233843445777893,0.3233843445777893,0.3233843445777893,0.0,0.3233843445777893,0.3233843445777893,False,clean input; no perturbation applied,forward_return_gate,single_softmax,13,Head,0.8,3.6350513474075674,True,False
opxrd_805,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,805,138,138,139,139,tetragonal,tetragonal,Medium symmetry,True,138,0.432030975818634,91,0.1199015080928802,126,0.0287256054580211,True,3.226910561414383,0.5933915962055636,0.432030975818634,1.0,0.3705779314041137,0.3705779314041137,0.3705779314041137,0.0,0.3705779314041137,0.3705779314041137,False,clean input; no perturbation applied,forward_return_gate,single_softmax,11,Head,0.8,3.6350513474075674,True,False
opxrd_808,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,808,128,175,129,176,tetragonal,hexagonal,Medium symmetry,False,175,0.1147489473223686,14,0.0561322048306465,10,0.044201835989952,False,4.798947624898474,0.8824710623517411,0.1147489473223686,1.0,0.2217262387275695,0.2217262387275695,0.2217262387275695,0.0,0.2217262387275695,0.2217262387275695,False,clean input; no perturbation applied,forward_return_gate,single_softmax,29,Head,0.8,3.6350513474075674,False,True
opxrd_809,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,809,61,35,62,36,orthorhombic,orthorhombic,Low symmetry,False,35,0.1536702662706375,42,0.1398805677890777,18,0.1047789305448532,False,3.92148601699224,0.7211160033208014,0.1536702662706375,0.9999998807907104,0.1382975876331329,0.1382975876331329,0.1382975876331329,0.0,0.1382975876331329,0.1382975876331329,False,clean input; no perturbation applied,forward_return_gate,single_softmax,29,Head,0.8,3.6350513474075674,False,True
opxrd_816,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,816,13,13,14,14,monoclinic,monoclinic,Low symmetry,True,13,0.4461946189403534,1,0.0589025765657424,28,0.0224169045686721,True,3.415984064892956,0.6281600305622171,0.4461946189403534,0.9999999403953552,0.2184218019247055,0.2184218019247055,0.2184218019247055,0.0,0.2184218019247055,0.2184218019247055,False,clean input; no perturbation applied,forward_return_gate,single_softmax,109,Head,0.8,3.6350513474075674,True,False
opxrd_817,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,817,13,25,14,26,monoclinic,orthorhombic,Low symmetry,False,25,0.0995677858591079,14,0.0952735468745231,13,0.0441466122865676,True,4.517859700795833,0.8307822383874764,0.0995677858591079,0.9999998807907104,0.3064878582954407,0.3064878582954407,0.3064878582954407,0.0,0.3064878582954407,0.3064878582954407,False,clean input; no perturbation applied,forward_return_gate,single_softmax,109,Head,0.8,3.6350513474075674,False,True
opxrd_818,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,818,190,190,191,191,hexagonal,hexagonal,Medium symmetry,True,190,0.9453086256980896,165,0.0013707926264032,13,0.0011126899626106,True,0.5000051242920154,0.0919451695880144,0.9453086256980896,0.9999998807907104,0.2830913662910461,0.2830913662910461,0.2830913662910461,0.0,0.2830913662910461,0.2830913662910461,False,clean input; no perturbation applied,forward_return_gate,single_softmax,5,Head,0.8,3.6350513474075674,True,False
opxrd_823,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,823,13,13,14,14,monoclinic,monoclinic,Low symmetry,True,13,0.2008589655160904,18,0.082245297729969,0,0.0780022665858268,True,4.236841821913385,0.7791062949305038,0.2008589655160904,1.0,0.181426003575325,0.181426003575325,0.181426003575325,0.0,0.181426003575325,0.181426003575325,False,clean input; no perturbation applied,forward_return_gate,single_softmax,109,Head,0.8,3.6350513474075674,False,True
opxrd_824,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,824,13,13,14,14,monoclinic,monoclinic,Low symmetry,True,13,0.9188855290412904,18,0.0051696924492716,197,0.0034099265467375,True,0.6906792993457291,0.1270079489669105,0.9188855290412904,1.000000238418579,0.2272514253854751,0.2272514253854751,0.2272514253854751,0.0,0.2272514253854751,0.2272514253854751,False,clean input; no perturbation applied,forward_return_gate,single_softmax,109,Head,0.8,3.6350513474075674,True,False
opxrd_826,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,826,124,124,125,125,tetragonal,tetragonal,Medium symmetry,True,124,0.9423884749412536,13,0.0082144076004624,91,0.0067109577357769,True,0.4865478877184602,0.0894705391515892,0.9423884749412536,1.0000001192092896,0.3361448645591736,0.3361448645591736,0.3361448645591736,0.0,0.3361448645591736,0.3361448645591736,False,clean input; no perturbation applied,forward_return_gate,single_softmax,13,Head,0.8,3.6350513474075674,True,False
opxrd_83,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,83,1,1,2,2,triclinic,triclinic,Low symmetry,True,1,0.1559490114450454,18,0.1550666391849517,2,0.0929407179355621,True,4.165372472021294,0.7659639066290276,0.1559490114450454,1.0,0.213111326098442,0.213111326098442,0.213111326098442,0.0,0.213111326098442,0.213111326098442,False,clean input; no perturbation applied,forward_return_gate,single_softmax,52,Head,0.8,3.6350513474075674,False,True
opxrd_831,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,831,222,165,223,166,cubic,trigonal,High symmetry,False,165,0.5418854355812073,166,0.2205804288387298,175,0.022856643423438,False,2.0985513480811053,0.3858993642548849,0.5418854355812073,0.9999998807907104,0.2540427148342132,0.2540427148342132,0.2540427148342132,0.0,0.2540427148342132,0.2540427148342132,False,clean input; no perturbation applied,forward_return_gate,single_softmax,1,Tail,0.8,3.6350513474075674,True,False
opxrd_833,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,833,138,138,139,139,tetragonal,tetragonal,Medium symmetry,True,138,0.9371625781059264,139,0.0081555712968111,126,0.002218555426225,True,0.5367699130506358,0.098705789775788,0.9371625781059264,0.9999999403953552,0.3858639895915985,0.3858639895915985,0.3858639895915985,0.0,0.3858639895915985,0.3858639895915985,False,clean input; no perturbation applied,forward_return_gate,single_softmax,11,Head,0.8,3.6350513474075674,True,False
opxrd_836,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,836,11,1,12,2,monoclinic,triclinic,Low symmetry,False,1,0.2358261346817016,11,0.1091800034046173,58,0.045025635510683,True,3.970941492766876,0.7302102943315054,0.2358261346817016,1.0,0.2084138244390487,0.2084138244390487,0.2084138244390487,0.0,0.2084138244390487,0.2084138244390487,False,clean input; no perturbation applied,forward_return_gate,single_softmax,10,Head,0.8,3.6350513474075674,False,True
opxrd_85,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,85,202,202,203,203,cubic,cubic,High symmetry,True,202,0.8907596468925476,13,0.0102182254195213,14,0.0071267527528107,True,0.8383668678751408,0.1541659877044248,0.8907596468925476,1.0000001192092896,0.1168398186564445,0.1168398186564445,0.1168398186564445,0.0,0.1168398186564445,0.1168398186564445,False,clean input; no perturbation applied,forward_return_gate,single_softmax,4,Medium,0.8,3.6350513474075674,True,False
